cliente_id,idade,regiao,canal_aquisicao,tempo_contrato_meses,valor_mensalidade,produtos_contratados,num_reclamacoes,atraso_pagamentos,score_credito,variacao_gasto_pct,mes_referencia,cancelou
CLI01824,26,Sudeste,Indicação,2,120.52,2,1,1,581.0,-19.3,2023-09,1
CLI01825,18,Sudeste,Indicação,53,156.21,4,2,1,848.0,-16.9,2024-03,0
CLI01826,55,Sudeste,Indicação,9,59.29,4,1,0,881.0,26.1,2023-11,0
CLI01827,25,Centro-Oeste,Telemarketing,9,81.87,5,2,0,468.0,29.2,2023-07,0
CLI01828,69,Sudeste,Digital,40,241.29,2,0,1,469.0,-1.0,2024-06,0
CLI01829,35,Sudeste,Telemarketing,17,49.9,3,0,1,645.0,-1.1,2023-02,0
CLI01830,44,Sudeste,Telemarketing,1,154.04,4,2,0,798.0,2.4,2023-02,1
CLI01831,35,Centro-Oeste,Indicação,25,180.53,4,2,0,759.0,8.7,2024-01,0
CLI01832,49,Sudeste,Loja física,43,63.56,1,0,0,596.0,-21.6,2023-11,0
CLI01833,66,Sudeste,Indicação,40,293.17,2,1,2,441.0,3.5,2023-01,0
CLI01834,49,Nordeste,Digital,42,106.43,3,4,0,994.0,-15.5,2024-05,0
CLI01835,65,Sudeste,Indicação,25,125.95,5,1,0,352.0,-0.3,2024-06,0
CLI01836,62,Sudeste,Digital,39,125.89,3,1,2,417.0,-13.3,2023-08,0
CLI01837,53,Nordeste,Indicação,35,107.5,5,1,1,,-9.7,2024-01,0
CLI01838,53,Sudeste,Loja física,3,50.27,3,0,0,970.0,2.7,2023-04,0
CLI01839,38,Centro-Oeste,Digital,50,232.24,3,1,1,435.0,-9.3,2023-03,0
CLI01840,63,Sul,Indicação,37,291.61,2,1,1,713.0,-16.5,2023-06,0
CLI01841,49,Sul,Loja física,44,105.97,1,1,1,376.0,21.8,2023-06,1
CLI01842,48,Sudeste,Loja física,44,215.66,3,2,1,856.0,-16.3,2023-06,0
CLI01843,54,Nordeste,,51,235.37,4,1,3,317.0,-34.7,2023-08,0
CLI01844,33,Sul,Indicação,30,262.01,4,2,1,702.0,8.5,2024-05,0
CLI01845,63,Sudeste,Loja física,38,155.56,4,1,0,504.0,-4.3,2023-10,0
CLI01846,63,Sudeste,Digital,34,125.63,1,2,0,798.0,-0.4,2023-05,0
CLI01847,31,Sul,Loja física,12,131.22,3,0,0,623.0,2.4,2023-11,0
CLI01848,41,Nordeste,Indicação,19,228.06,5,0,1,894.0,19.1,2023-10,0
CLI01849,42,Centro-Oeste,Loja física,37,254.09,5,2,1,861.0,28.0,2023-03,0
CLI01850,63,Nordeste,Digital,44,95.3,2,1,1,580.0,3.8,2023-10,1
CLI01851,68,Sul,Digital,59,142.64,1,1,0,465.0,-17.6,2023-02,0
CLI01852,52,Sudeste,Loja física,59,275.39,3,0,1,542.0,2.2,2023-09,0
CLI01853,34,Nordeste,Telemarketing,49,251.57,4,1,3,778.0,8.8,2023-05,0
CLI01854,63,Norte,Indicação,17,296.11,1,0,0,463.0,15.1,2024-05,0
CLI01855,59,Sul,Digital,10,238.46,1,2,0,623.0,2.1,2023-06,1
CLI01856,62,Sudeste,Digital,57,148.2,3,0,0,867.0,-8.4,2023-11,0
CLI01857,21,Sudeste,Loja física,55,197.56,2,0,0,850.0,-13.6,2023-05,0
CLI01858,28,Sudeste,Indicação,49,215.15,2,0,1,939.0,-1.7,2023-07,0
CLI01859,64,Sul,Digital,47,69.51,2,2,2,933.0,-22.5,2023-07,1
CLI01860,32,Centro-Oeste,Indicação,12,186.02,4,2,0,,5.9,2023-04,0
CLI01861,47,Sudeste,Digital,16,227.23,4,3,0,507.0,2.7,2023-10,0
CLI01862,41,Sudeste,Digital,24,91.73,3,3,1,614.0,2.6,2024-06,0
CLI01863,19,Sul,Digital,19,245.06,2,2,1,603.0,10.8,2023-01,1
CLI01864,60,Centro-Oeste,Indicação,8,195.84,3,1,2,538.0,21.8,2024-02,1
CLI01865,51,Sudeste,Telemarketing,31,287.96,2,0,0,523.0,-1.1,2023-06,0
CLI01866,40,Sudeste,Digital,21,60.51,1,2,0,387.0,1.2,2023-11,0
CLI01867,48,Sudeste,Loja física,17,116.23,5,2,1,836.0,-5.5,2024-02,0
CLI01868,54,Sul,Digital,23,200.29,5,3,0,728.0,8.3,2023-03,0
CLI01869,30,Nordeste,Indicação,37,124.04,2,1,0,519.0,-0.1,2024-04,0
CLI01870,50,Sudeste,Loja física,54,228.51,3,1,0,574.0,17.3,2024-04,0
CLI01871,24,Sul,Digital,16,239.65,4,1,1,946.0,17.0,2023-07,0
CLI01872,49,Sul,Digital,6,75.53,2,3,1,365.0,4.7,2023-08,1
CLI01873,24,Sul,Indicação,8,178.36,2,1,2,891.0,-1.2,2023-04,0
CLI01874,59,Sudeste,Loja física,25,177.12,4,1,1,722.0,-4.1,2023-12,0
CLI01875,55,Centro-Oeste,Digital,18,142.22,2,2,0,554.0,7.2,2023-12,0
CLI01876,69,Sul,Loja física,25,283.13,1,2,1,424.0,7.2,2023-10,1
CLI01877,61,Nordeste,Indicação,12,256.78,4,1,1,445.0,-4.1,2023-12,1
CLI01878,30,Sul,Loja física,15,224.2,1,1,1,914.0,4.3,2023-11,0
CLI01879,41,Norte,Digital,59,228.48,5,3,1,684.0,-11.6,2023-11,0
CLI01880,45,Sul,Loja física,26,165.33,4,2,1,746.0,6.8,2024-03,0
CLI01881,49,Sul,,41,280.15,4,0,0,686.0,-10.4,2023-06,0
CLI01882,60,Sudeste,Loja física,45,223.55,3,2,1,682.0,11.6,2023-11,1
CLI01883,35,Sudeste,Telemarketing,26,232.15,3,1,2,576.0,-4.8,2023-02,1
CLI01884,51,Sudeste,Digital,47,265.32,4,3,0,681.0,25.1,2023-09,0
CLI01885,65,Norte,Loja física,32,118.42,5,1,1,423.0,0.6,2023-11,0
CLI01886,51,Centro-Oeste,Digital,10,251.67,2,2,1,566.0,3.6,2024-04,0
CLI01887,68,Sudeste,Digital,16,98.71,3,0,0,410.0,-21.0,2024-01,0
CLI01888,55,Sudeste,Loja física,7,136.24,5,2,0,680.0,21.1,2024-01,0
CLI01889,18,Sudeste,Telemarketing,17,133.8,5,2,0,900.0,-0.6,2024-06,0
CLI01890,60,Centro-Oeste,Digital,23,294.53,3,1,0,457.0,26.1,2023-01,0
CLI01891,67,Sudeste,Telemarketing,26,264.03,2,0,0,847.0,0.7,2023-10,0
CLI01892,59,Sul,Digital,21,225.19,3,2,2,898.0,-3.2,2024-05,1
CLI01893,48,Centro-Oeste,,22,231.66,5,3,2,417.0,-7.7,2023-01,0
CLI01894,67,Sudeste,Digital,58,190.42,1,0,2,627.0,9.6,2023-01,0
CLI01895,18,Nordeste,Loja física,7,286.67,3,1,0,993.0,7.8,2024-05,0
CLI01896,68,Sul,Loja física,14,173.96,5,1,0,367.0,-20.0,2024-03,0
CLI01897,33,Nordeste,Digital,15,145.03,3,0,1,733.0,-8.5,2023-02,0
CLI01898,56,Sul,Loja física,53,90.66,5,1,1,658.0,10.8,2023-11,0
CLI01899,32,Sudeste,Loja física,7,246.45,2,2,1,970.0,-9.7,2023-02,0
CLI01900,50,Norte,Loja física,9,233.51,5,0,0,742.0,-12.3,2023-09,0
CLI01901,40,Sul,Digital,51,145.99,4,1,0,463.0,2.9,2023-02,0
CLI01902,58,Sudeste,Indicação,48,56.2,1,2,0,660.0,,2024-04,0
CLI01903,51,Sudeste,Loja física,8,259.65,5,3,0,884.0,-7.0,2023-09,1
CLI01904,34,Sudeste,Digital,50,52.75,3,0,1,418.0,26.5,2023-04,0
CLI01905,42,Nordeste,Digital,59,225.82,3,1,0,494.0,-2.2,2024-01,0
CLI01906,59,Sudeste,Indicação,23,292.46,5,2,1,900.0,-19.0,2024-03,0
CLI01907,23,Nordeste,Digital,29,159.32,4,2,2,887.0,-24.3,2023-02,1
CLI01908,48,Sudeste,Indicação,18,108.64,5,1,0,950.0,15.3,2024-06,0
CLI01909,22,Sudeste,Digital,31,226.12,2,1,0,540.0,-16.5,2023-09,0
CLI01910,57,Nordeste,Loja física,30,254.18,4,1,2,808.0,0.5,2023-01,0
CLI01911,57,Sul,Digital,52,186.51,5,2,1,965.0,-13.1,2023-03,0
CLI01912,47,Centro-Oeste,Telemarketing,39,291.66,1,2,2,864.0,-1.5,2024-05,1
CLI01913,22,Sul,Telemarketing,35,62.82,4,1,2,441.0,5.2,2023-11,0
CLI01914,29,Sudeste,Telemarketing,18,176.1,5,0,0,330.0,,2023-08,0
CLI01915,24,Sul,Digital,59,229.51,1,2,1,522.0,-6.8,2023-12,0
CLI01916,62,Sudeste,Indicação,42,265.56,5,3,1,,-10.1,2023-11,0
CLI01917,30,Sudeste,Loja física,39,94.71,2,1,1,581.0,-14.5,2024-01,0
CLI01918,66,Sudeste,Indicação,17,249.9,3,1,0,680.0,-5.6,2024-03,0
CLI01919,21,Nordeste,Digital,14,188.08,5,0,2,855.0,-9.4,2024-05,0
CLI01920,67,Sudeste,,31,149.04,4,2,0,361.0,13.1,2023-12,0
CLI01921,59,Sudeste,Telemarketing,24,82.83,5,0,0,820.0,-10.7,2023-11,0
CLI01922,20,Sudeste,Digital,35,266.22,5,1,0,370.0,,2023-10,0
CLI01923,29,Sudeste,Digital,44,89.22,5,1,0,901.0,6.2,2024-05,0
CLI01924,18,Sudeste,Digital,60,127.35,5,0,2,835.0,-22.5,2024-01,0
CLI01925,44,Sudeste,Digital,45,122.41,4,1,2,439.0,-7.6,2024-04,1
CLI01926,60,Sudeste,Loja física,34,267.75,4,1,1,615.0,-1.7,2024-05,0
CLI01927,67,Sudeste,Indicação,3,218.08,5,2,1,639.0,4.0,2023-05,0
CLI01928,30,Sudeste,Digital,37,249.07,3,2,0,889.0,-3.5,2023-09,0
CLI01929,34,Nordeste,Loja física,43,112.52,5,0,2,827.0,15.6,2023-04,0
CLI01930,25,Nordeste,Loja física,40,206.12,4,2,1,840.0,1.6,2023-09,0
CLI01931,49,Sul,Digital,26,192.84,2,0,1,715.0,6.7,2024-04,0
CLI01932,37,Centro-Oeste,Loja física,55,258.11,5,0,2,766.0,-8.9,2023-07,0
CLI01933,68,Sudeste,Digital,23,276.42,5,1,1,674.0,6.9,2024-02,0
CLI01934,34,Sudeste,Loja física,44,52.94,5,1,0,590.0,29.0,2024-02,0
CLI01935,51,Nordeste,Digital,39,218.4,5,0,3,342.0,7.9,2023-07,0
CLI01936,52,Sul,Indicação,15,62.86,1,3,0,352.0,16.5,2024-04,1
CLI01937,52,Norte,Digital,56,187.11,5,0,1,531.0,-4.4,2024-06,0
CLI01938,55,Centro-Oeste,Telemarketing,49,121.81,4,1,1,511.0,13.9,2023-06,0
CLI01939,59,Sudeste,Indicação,4,126.59,4,1,1,307.0,15.2,2023-07,1
CLI01940,41,Norte,Digital,29,138.14,1,1,0,933.0,,2023-08,0
CLI01941,35,Centro-Oeste,Digital,22,205.22,5,1,0,782.0,-1.1,2023-01,0
CLI01942,67,Sudeste,Digital,25,133.41,3,1,1,341.0,-22.4,2024-05,1
CLI01943,63,Norte,Indicação,13,233.07,5,1,0,632.0,-0.5,2023-07,0
CLI01944,65,Sudeste,Digital,18,151.03,4,2,1,532.0,8.5,2024-06,1
CLI01945,56,Nordeste,Indicação,33,66.99,2,1,1,369.0,-11.5,2023-06,0
CLI01946,50,Sudeste,Digital,16,245.84,2,2,0,315.0,-19.1,2023-06,1
CLI01947,66,Sudeste,Digital,45,121.34,3,1,1,368.0,1.5,2023-01,1
CLI01948,40,Sul,Digital,42,158.09,5,1,0,352.0,3.5,2023-10,0
CLI01949,42,Sudeste,Digital,44,221.26,1,1,0,984.0,-20.2,2023-08,0
CLI01950,54,Nordeste,Loja física,2,133.01,5,1,1,678.0,0.6,2023-07,1
CLI01951,44,Sul,Digital,55,64.05,3,1,1,762.0,4.3,2023-09,0
CLI01952,18,Sudeste,Indicação,35,143.38,3,1,0,826.0,19.8,2023-01,0
CLI01953,38,Sudeste,Indicação,42,286.01,3,0,1,978.0,,2023-11,0
CLI01954,66,Sul,Digital,34,210.33,2,0,1,362.0,31.3,2023-03,0
CLI01955,27,Nordeste,,30,217.77,5,1,1,560.0,0.8,2024-06,0
CLI01956,48,Sul,Loja física,59,207.97,5,1,1,799.0,-18.0,2023-06,0
CLI01957,61,Sul,Indicação,55,99.65,1,3,0,420.0,-5.0,2023-11,0
CLI01958,42,Sul,Digital,13,154.48,3,0,0,539.0,-16.7,2023-05,0
CLI01959,37,Sudeste,Digital,13,237.63,3,0,0,764.0,-2.5,2023-04,0
CLI01960,19,Sul,Digital,18,75.24,4,0,0,406.0,7.0,2023-08,0
CLI01961,65,Norte,Loja física,32,119.36,4,3,1,479.0,4.0,2023-10,0
CLI01962,32,Nordeste,Telemarketing,32,118.98,2,2,2,315.0,-17.0,2023-03,0
CLI01963,45,Sul,Indicação,35,157.9,5,0,0,654.0,-18.8,2024-01,0
CLI01964,30,Sul,Digital,59,294.99,1,1,1,608.0,6.3,2024-05,0
CLI01965,67,Sul,Indicação,39,66.78,1,2,1,888.0,9.7,2023-05,0
CLI01966,69,Nordeste,Telemarketing,46,179.58,3,0,0,904.0,-7.3,2023-08,0
CLI01967,31,Sul,Digital,52,94.74,1,1,1,480.0,-38.1,2024-06,0
CLI01968,67,Nordeste,Indicação,29,292.57,3,0,2,473.0,-17.4,2023-01,1
CLI01969,19,Sudeste,Loja física,49,78.23,5,3,0,,14.8,2023-04,0
CLI01970,51,Sudeste,Loja física,29,150.8,1,2,1,653.0,-11.1,2024-06,1
CLI01971,52,Centro-Oeste,Loja física,53,234.37,3,2,0,518.0,-5.2,2024-02,1
CLI01972,54,Sudeste,Telemarketing,44,226.04,5,1,1,954.0,8.3,2023-11,0
CLI01973,42,Norte,Digital,57,155.58,5,1,0,614.0,-4.6,2023-09,0
CLI01974,65,Sudeste,Indicação,16,136.53,3,3,0,733.0,,2024-01,0
CLI01975,32,Sudeste,Digital,56,149.3,3,1,1,581.0,,2024-05,0
CLI01976,29,Sul,Digital,44,115.97,2,0,1,558.0,-12.9,2024-03,0
CLI01977,26,Nordeste,Telemarketing,47,101.23,5,1,2,858.0,17.7,2023-02,0
CLI01978,48,Nordeste,Indicação,57,170.66,3,1,0,,0.7,2023-06,0
CLI01979,31,Sudeste,Digital,10,117.03,5,1,0,873.0,-16.2,2023-07,0
CLI01980,46,Sudeste,Loja física,30,121.77,1,3,1,895.0,7.1,2023-02,0
CLI01981,65,Sul,Digital,25,214.09,4,0,0,944.0,-4.4,2024-01,0
CLI01982,60,Sudeste,Digital,39,292.03,4,1,1,693.0,,2023-10,0
CLI01983,55,Sul,Indicação,20,200.81,3,1,0,635.0,1.4,2024-04,0
CLI01984,59,Sul,Loja física,5,69.14,3,0,0,362.0,-2.4,2023-09,0
CLI01985,25,Sul,Loja física,1,68.8,5,2,1,343.0,-25.3,2023-08,0
CLI01986,65,Sudeste,Loja física,30,287.76,3,0,0,452.0,-15.9,2024-03,0
CLI01987,20,Sudeste,Digital,49,124.22,5,0,0,982.0,28.0,2023-07,0
CLI01988,19,Sudeste,Digital,3,72.92,3,2,0,455.0,1.2,2023-04,0
CLI01989,33,Sudeste,Digital,45,199.66,5,0,1,777.0,20.2,2023-09,0
CLI01990,36,Sul,Telemarketing,14,205.81,3,2,1,574.0,4.6,2023-02,0
CLI01991,47,Nordeste,Indicação,56,212.03,2,1,1,657.0,18.6,2023-07,0
CLI01992,58,Sudeste,Digital,30,116.75,5,2,1,725.0,8.3,2023-06,0
CLI01993,33,Sudeste,Digital,50,53.68,2,1,0,831.0,-14.2,2024-03,0
CLI01994,48,Sudeste,Loja física,4,291.15,2,1,2,782.0,9.1,2023-07,1
CLI01995,45,Nordeste,Indicação,18,112.62,2,2,1,513.0,-14.3,2023-06,0
CLI01996,21,Sudeste,Digital,37,218.91,2,1,1,378.0,13.9,2023-01,0
CLI01997,27,Norte,Loja física,25,226.56,1,0,1,438.0,3.3,2024-02,0
CLI01998,68,Sudeste,Telemarketing,48,202.4,4,1,0,397.0,0.3,2023-01,0
CLI01999,62,Sudeste,Loja física,1,128.13,1,1,1,963.0,-6.6,2023-06,0
CLI02000,35,Sudeste,Digital,53,117.67,3,1,0,497.0,12.0,2024-06,0
